Date,Return
2015-10-05,0.017794922374726907
2015-10-06,-0.003426065905367204
2015-10-07,0.008190808021198315
2015-10-08,0.009026637736366139
2015-10-09,0.0005960813172660728
2015-10-12,0.0009436367838784321
2015-10-13,-0.006302095943543806
2015-10-14,-0.00479412841230531
2015-10-15,0.015354767415078241
2015-10-16,0.00454653189961296
2015-10-19,0.0004920558607326431
2015-10-20,-0.0012786805217470665
2015-10-21,-0.00620315274106753
2015-10-22,0.016893391853101347
2015-10-23,0.010961590315169634
2015-10-26,-0.002457435203420677
2015-10-27,-0.0019323210463617624
2015-10-28,0.01137452895287372
2015-10-29,-0.0005741740587399402
2015-10-30,-0.004309990004115916
2015-11-02,0.011831349876976871
2015-11-03,0.0028992838734500648
2015-11-04,-0.0030331367753670957
2015-11-05,-0.0009981551983687664
2015-11-06,-0.0005238075065843173
2015-11-09,-0.009331342348931182
2015-11-10,0.0023067323068441947
2015-11-11,-0.003931753670710414
2015-11-12,-0.013959619091726383
2015-11-13,-0.011228600645286413
2015-11-16,0.015206895245142737
2015-11-17,-0.0007292531688790627
2015-11-18,0.01586580104841606
2015-11-19,-0.0008622554116973769
2015-11-20,0.0036437854465565245
2015-11-23,-0.0011462871924340368
2015-11-24,0.0013394311943228931
2015-11-25,-0.00014344174096003748
2015-11-27,0.001146404547867741
2015-11-30,-0.004151248627445203
2015-12-01,0.009535600350506046
2015-12-02,-0.010205181872958491
2015-12-03,-0.014002509840542299
2015-12-04,0.01950284553356041
2015-12-07,-0.00605874535653117
2015-12-08,-0.006719432950234028
2015-12-09,-0.0077798406826281585
2015-12-10,0.002581369326993821
2015-12-11,-0.019381206890230374
2015-12-14,0.005052649957834943
2015-12-15,0.010497790922401551
2015-12-16,0.014631874508391984
2015-12-17,-0.015238285706746346
2015-12-18,-0.01781487088828604
2015-12-21,0.00824918629040683
2015-12-22,0.00907428448340708
2015-12-23,0.01238318651469017
2015-12-24,-0.0016503375520147134
2015-12-28,-0.002285020079672906
2015-12-29,0.010671957814971211
2015-12-30,-0.007087894987019117
2015-12-31,-0.010003372550161371
2016-01-04,-0.013979677514107225
2016-01-05,0.0016915656836571369
2016-01-06,-0.012614370974350253
2016-01-07,-0.02399127550584179
2016-01-08,-0.010976652920103303
2016-01-11,0.0009901270694250286
2016-01-12,0.00806829062179415
2016-01-13,-0.024940652033727417
2016-01-14,0.016416781192953644
2016-01-15,-0.021466194617827727
2016-01-19,0.0013308361835662197
2016-01-20,-0.012814561783355716
2016-01-21,0.0056019632832917665
2016-01-22,0.02051517451003848
2016-01-25,-0.01511650278520904
2016-01-26,0.013643095854771081
2016-01-27,-0.010883431537904054
2016-01-28,0.005209523548719952
2016-01-29,0.02437726975148302
2016-02-01,-0.0003615696831511528
2016-02-02,-0.018021989756702217
2016-02-03,0.005994895743734574
2016-02-04,0.001568262194146408
2016-02-05,-0.0190502253569792
2016-02-08,-0.013461192247283926
2016-02-09,5.4020295948031816e-05
2016-02-10,-0.0008628259665601767
2016-02-11,-0.013008405308893578
2016-02-12,0.020617394902342046
2016-02-16,0.016878363575313804
2016-02-17,0.016334505984151315
2016-02-18,-0.004095937501192415
2016-02-19,-0.0004684597532984558
2016-02-22,0.014478759515344608
2016-02-23,-0.012628839804484038
2016-02-24,0.004575388628021759
2016-02-25,0.012111924855688905
2016-02-26,-0.00230161449921662
2016-02-29,-0.00784208831842692
2016-03-01,0.023506708107505547
2016-03-02,0.00449213796572856
2016-03-03,0.0039199997835102085
2016-03-04,0.0032535367723782738
2016-03-07,0.0007982527105261372
2016-03-08,-0.010917755077385682
2016-03-09,0.004939313094201259
2016-03-10,0.0008024567258126947
2016-03-11,0.01613711124469175
2016-03-14,-0.0012823764644743774
2016-03-15,-0.0016293840501021561
2016-03-16,0.005787400725358438
2016-03-17,0.006343890004634645
2016-03-18,0.003929695151027923
2016-03-21,0.0014187713843503147
2016-03-22,-0.0005374915166213023
2016-03-23,-0.006599335840997145
2016-03-24,-0.000442925296606167
2016-03-28,0.0005908287551430469
2016-03-29,0.009250060673565264
2016-03-30,0.004387400317521273
2016-03-31,-0.0024269610249025853
2016-04-01,0.006812423098579767
2016-04-04,-0.0032382988716572747
2016-04-05,-0.009987689103185149
2016-04-06,0.010921158193768044
2016-04-07,-0.011966114695683427
2016-04-08,0.0026967704164688744
2016-04-11,-0.0023470183060616545
2016-04-12,0.009312909758882215
2016-04-13,0.010100651811061345
2016-04-14,4.859575024163121e-05
2016-04-15,-0.001106057646697689
2016-04-18,0.00702668341642898
2016-04-19,0.003154342585263592
2016-04-20,0.0009527371582125355
2016-04-21,-0.005378546774920445
2016-04-22,0.0
2016-04-25,-0.0017225252479933228
2016-04-26,0.0014859686905592806
2016-04-27,0.0020583612076869873
2016-04-28,-0.0090756341517364
2016-04-29,-0.005399474325595177
2016-05-02,0.007949041657513645
2016-05-03,-0.008703239398377027
2016-05-04,-0.005578356562120468
2016-05-05,-0.00019521443273173844
2016-05-06,0.003658916014655844
2016-05-09,0.0008266896353796849
2016-05-10,0.01243399123303468
2016-05-11,-0.009355044656105815
2016-05-12,0.00029040612492292617
2016-05-13,-0.0087141501624306
2016-05-16,0.009865526545605796
2016-05-17,-0.00933369767742731
2016-05-18,0.00029318111976350814
2016-05-19,-0.0034654606100283925
2016-05-20,0.006317731916838154
2016-05-23,-0.0013627873620656317
2016-05-24,0.012962189241679578
2016-05-25,0.006783260580266237
2016-05-26,0.00028697511841246914
2016-05-27,0.004298955763145429
2016-05-31,-0.0019026477034441713
2016-06-01,0.0020493367612632873
2016-06-02,0.0030438526601712645
2016-06-03,-0.002987367890193937
2016-06-06,0.0050883324284332065
2016-06-07,0.001561425959857754
2016-06-08,0.003260055070481549
2016-06-09,-0.0013658132618264984
2016-06-10,-0.009477689246852439
2016-06-13,-0.0077113693837662645
2016-06-14,-0.001967305191979074
2016-06-15,-0.0013935542664229583
2016-06-16,0.002984067466022644
2016-06-17,-0.00372425752897132
2016-06-20,0.006440002150653212
2016-06-21,0.002838817851011699
2016-06-22,-0.0016312026271073643
2016-06-23,0.013022706647395133
2016-06-24,-0.03590893496116465
2016-06-27,-0.01790999268428639
2016-06-28,0.01803607392802742
2016-06-29,0.017027400903658618
2016-06-30,0.013645761093483477
2016-07-01,0.0021003328983117964
2016-07-05,-0.007193278329362451
2016-07-06,0.0059977363783536575
2016-07-07,-0.0006200260534660051
2016-07-08,0.014890620495514595
2016-07-11,0.003526821732420249
2016-07-12,0.007263210133578113
2016-07-13,-0.00013959976771393823
2016-07-14,0.005583530383308277
2016-07-15,-0.0013415834136886184
2016-07-18,0.0026872652470570912
2016-07-19,-0.0010166606244975673
2016-07-20,0.004162985081691772
2016-07-21,-0.0037772938450798543
2016-07-22,0.004485190140221418
2016-07-25,-0.0027161119199710093
2016-07-26,0.0004619272477295322
2016-07-27,-0.0010612945990858824
2016-07-28,0.0011544855991254543
2016-07-29,0.0016148258105928015
2016-08-01,-0.000829145261945885
2016-08-02,-0.006407151782434117
2016-08-03,0.0029226923155858398
2016-08-04,0.0010640108500015177
2016-08-05,0.008178847548192758
2016-08-08,-0.0005961394818186916
2016-08-09,0.0005964950760843912
2016-08-10,-0.0024750252082884616
2016-08-11,0.004640299068887188
2016-08-12,-0.0008686019725309135
2016-08-15,0.0028835981267103517
2016-08-16,-0.005157436797457282
2016-08-17,0.0018811082220031583
2016-08-18,0.002243849306400092
2016-08-19,-0.0014620554757959203
2016-08-22,-4.601271755744207e-05
2016-08-23,0.002013677462511021
2016-08-24,-0.00511490732364317
2016-08-25,-0.0006887070314500754
2016-08-26,-0.0018834368139550861
2016-08-29,0.00492453998925968
2016-08-30,-0.0016487109804118605
2016-08-31,-0.0028437193116852555
2016-09-01,4.5767877096203335e-05
2016-09-02,0.004508093024837123
2016-09-06,0.0030222811469959865
2016-09-07,-9.133289737961459e-05
2016-09-08,-0.002282800915034855
2016-09-09,-0.02393510048044356
2016-09-12,0.014347421360072499
2016-09-13,-0.014375245234626188
2016-09-14,-0.0003754353938260069
2016-09-15,0.009993116099699995
2016-09-16,-0.003865664167681415
2016-09-19,0.00018748016877356832
2016-09-20,4.671630356756218e-05
2016-09-21,0.011245347948558582
2016-09-22,0.006301719677617168
2016-09-23,-0.005479342342179505
2016-09-26,-0.008102415076538416
2016-09-27,0.00620817596031098
2016-09-28,0.004963482772458949
2016-09-29,-0.009047458809836706
2016-09-30,0.007546410726510411
2016-10-03,-0.0024041457416718037
2016-10-04,-0.005097999540425557
2016-10-05,0.004425217423810857
2016-10-06,0.0006958257097597897
2016-10-07,-0.003429441191059701
2016-10-10,0.005208349602575657
2016-10-11,-0.012629654701719173
2016-10-12,0.001312158248123474
2016-10-13,-0.003275393793335968
2016-10-14,0.0005160890919644334
2016-10-17,-0.003472162318902128
2016-10-18,0.006262546191708962
2016-10-19,0.002667031931925745
2016-10-20,-0.0018665926200173155
2016-10-21,0.00046745883969534496
2016-10-24,0.004252829609164399
2016-10-25,-0.003350361671908497
2016-10-26,-0.002007945117267318
2016-10-27,-0.002666740326977335
2016-10-28,-0.0029554793248295352
2016-10-31,4.69075335245428e-05
2016-11-01,-0.007245044355895347
2016-11-02,-0.006018713250610319
2016-11-03,-0.004577060572729219
2016-11-04,-0.0011020282959480765
2016-11-07,0.02205716882779374
2016-11-08,0.004504003180584304
2016-11-09,0.01060171697404133
2016-11-10,0.002495979661601311
2016-11-11,-0.0023050273325750936
2016-11-14,0.0007852553002691831
2016-11-15,0.0078028095860152025
2016-11-16,-0.001878304281730414
2016-11-17,0.005140777682886233
2016-11-18,-0.002237551982521957
2016-11-21,0.007551522273726352
2016-11-22,0.0019532426188129115
2016-11-23,0.0005439761612144878
2016-11-25,0.0037156567463947354
2016-11-28,-0.004694906112650443
2016-11-29,0.0019499982040966923
2016-11-30,-0.0023989461920690403
2016-12-01,-0.0036754119257499385
2016-12-02,0.0005006701363909905
2016-12-05,0.006008817008569034
2016-12-06,0.00316759084727658
2016-12-07,0.013080608216588185
2016-12-08,0.002448861761340293
2016-12-09,0.006040503358007321
2016-12-12,-0.001147732987377248
2016-12-13,0.006673672806896791
2016-12-14,-0.008253919173852098
2016-12-15,0.0041170520251569975
2016-12-16,-0.0019558212746436654
2016-12-19,0.002177133043756996
2016-12-20,0.003857730327749387
2016-12-21,-0.0027825339641383007
2016-12-22,-0.0017275126985104583
2016-12-23,0.0014641511046356026
2016-12-27,0.0024809332513335836
2016-12-28,-0.008264404400744274
2016-12-29,-0.00022256312370239062
2016-12-30,-0.003655249895253787
2017-01-03,0.007650136353230419
2017-01-04,0.005949109217425086
2017-01-05,-0.0007944335207358266
2017-01-06,0.0035777543519590616
2017-01-09,-0.0033005618086157096
2017-01-10,0.0
2017-01-11,0.002825794776605939
2017-01-12,-0.0025097006860993476
2017-01-13,0.002295389625108779
2017-01-17,-0.0035235492671134017
2017-01-18,0.0022099956457191094
2017-01-19,-0.003704524922191421
2017-01-20,0.003674193267093173
2017-01-23,-0.00260219435318787
2017-01-24,0.006411688494449175
2017-01-25,0.008655593722708188
2017-01-26,-0.0010454995142231693
2017-01-27,-0.0015696607053173883
2017-01-30,-0.006201787179371032
2017-01-31,-8.803997076456405e-05
2017-02-01,0.00039559687242141095
2017-02-02,0.0006588615175617818
2017-02-03,0.006893199538930972
2017-02-06,-0.0017881274345765696
2017-02-07,4.3984933663310244e-05
2017-02-08,0.0013103556320996912
2017-02-09,0.005932617606727364
2017-02-10,0.00394613046479475
2017-02-13,0.0054426884947051946
2017-02-14,0.003994955044298809
2017-02-15,0.005220766482421979
2017-02-16,-0.0008513582122030572
2017-02-17,0.0015764408344296488
2017-02-21,0.005955047965551019
2017-02-22,-0.0008879878722406476
2017-02-23,0.0006772555842533556
2017-02-24,0.0012686417461695854
2017-02-27,0.0015629156888081752
2017-02-28,-0.0026990949382816876
2017-03-01,0.013997507329863712
2017-03-02,-0.006297433117714579
2017-03-03,0.0006295597632246519
2017-03-06,-0.0029779135986399696
2017-03-07,-0.002986955909428768
2017-03-08,-0.0018563871440667734
2017-03-09,0.0012679982542644908
2017-03-10,0.0035044104497521378
2017-03-13,0.0005046697104573727
2017-03-14,-0.0038264167518442527
2017-03-15,0.008653467621877464
2017-03-16,-0.0019669233288946986
2017-03-17,-0.0017562187408649566
2017-03-20,-0.0010970118404346474
2017-03-21,-0.012839401655594274
2017-03-22,0.002353161882550525
2017-03-23,-0.001067318434690212
2017-03-24,-0.0007262619118467706
2017-03-27,-0.0010261397408546369
2017-03-28,0.007276786072046182
2017-03-29,0.0009348601799232803
2017-03-30,0.003184083844743224
2017-03-31,-0.0023274453726778166
2017-04-03,-0.0017395434969373902
2017-04-04,0.0006374892766629614
2017-04-05,-0.0029727574509897936
2017-04-06,0.002811330040890736
2017-04-07,-0.0010194763987646516
2017-04-10,0.0005952890629805641
2017-04-11,-0.0011899441577533088
2017-04-12,-0.004381799713358614
2017-04-13,-0.006494489112052526
2017-04-17,0.00885940703198873
2017-04-18,-0.002984141220608194
2017-04-19,-0.0018384437875966775
2017-04-20,0.008139039755508115
2017-04-21,-0.00318701320001602
2017-04-24,0.010998076054580475
2017-04-25,0.005818603004101863
2017-04-26,-0.0006288842255973703
2017-04-27,0.0008391133537701823
2017-04-28,-0.0021793669048773
2017-05-01,0.00252020863082536
2017-05-02,0.0003768757098949749
2017-05-03,-0.0012144001832592455
2017-05-04,0.0011740562189652692
2017-05-05,0.003936925646686573
2017-05-08,-0.00016708767065987118
2017-05-09,-0.0009179311308534777
2017-05-10,0.0017961884413593143
2017-05-11,-0.0020428746921846708
2017-05-12,-0.001670990512682935
2017-05-15,0.0055234764405327486
2017-05-16,-0.0009156317600655939
2017-05-17,-0.017744042902645196
2017-05-18,0.0040285230860823695
2017-05-19,0.006504241557695467
2017-05-22,0.005077183080060221
2017-05-23,0.002213073827689982
2017-05-24,0.0023328279662375717
2017-05-25,0.004779293461286249
2017-05-26,-0.0002066999890787402
2017-05-30,-0.0008688840692353539
2017-05-31,-0.0002483649788570519
2017-06-01,0.007952335123821985
2017-06-02,0.003328306937023573
2017-06-05,-0.0007372339323956645
2017-06-06,-0.003196583159173594
2017-06-07,0.001849999733813057
2017-06-08,0.000492326535143528
2017-06-09,-0.0015175230016738483
2017-06-12,-0.00020537069158244048
2017-06-13,0.004889789915903053
2017-06-14,-0.001267548727754142
2017-06-15,-0.0019244398560427367
2017-06-16,0.00021841796772381628
2017-06-19,0.00832526793773991
2017-06-20,-0.006744046356644939
2017-06-21,-0.0002468419457049009
2017-06-22,-0.0004530255960536467
2017-06-23,0.0011943470108306542
2017-06-26,0.0006579442090237642
2017-06-27,-0.008056181135106755
2017-06-28,0.008950553661871252
2017-06-29,-0.008788914310248641
2017-06-30,0.0018644447719831092
2017-07-03,0.0016959983454798433
2017-07-05,0.0023116586934714967
2017-07-06,-0.009144261931528286
2017-07-07,0.006484970705797011
2017-07-10,0.0010738165255983478
2017-07-11,-0.0007426250621338504
2017-07-12,0.007514808180252519
2017-07-13,0.0016800667402658842
2017-07-14,0.004664296263241496
2017-07-17,-0.00012231659548311846
2017-07-18,0.0005295360861077292
2017-07-19,0.005414187160651895
2017-07-20,0.0004453334978278267
2017-07-21,-0.0008904819270996178
2017-07-24,-0.00024304310277034613
2017-07-25,0.002430739686022809
2017-07-26,4.053607552378935e-05
2017-07-27,-0.000929265937614554
2017-07-28,-0.001173422208848418
2017-07-31,-0.0005669141724100601
2017-08-01,0.002229076311024425
2017-08-02,0.0004850804666827191
2017-08-03,-0.0019399440661658218
2017-08-04,0.0018220210727504238
2017-08-07,0.001859315434950215
2017-08-08,-0.002460834993746608
2017-08-09,-4.0421450663852276e-05
2017-08-10,-0.014115473541295276
2017-08-11,0.0014770664679910617
2017-08-14,0.009913018842731436
2017-08-15,-0.00012168913560384187
2017-08-16,0.0017443996760400093
2017-08-17,-0.015590958173606229
2017-08-18,-0.0015632240091266736
2017-08-21,0.0007830509746455938
2017-08-22,0.010456931055538243
2017-08-23,-0.003585309044019769
2017-08-24,-0.002330812303430907
2017-08-25,0.002336257681579079
2017-08-28,4.072531501253529e-05
2017-08-29,0.0011449612662495223
2017-08-30,0.004737386761970441
2017-08-31,0.006016241253815169
2017-09-01,0.0014141395664291068
2017-09-05,-0.007181834085188021
2017-09-06,0.0034137293328235785
2017-09-07,-0.00012179377190235652
2017-09-08,-0.0011744268224387344
2017-09-11,0.010665736245517587
2017-09-12,0.003370580833223391
2017-09-13,0.00048006313937487555
2017-09-14,-0.0003197493232123261
2017-09-15,0.0013458970817266103
2017-09-18,0.0021272065926856154
2017-09-19,0.001001052117709511
2017-09-20,0.00035994350696011423
2017-09-21,-0.0026792388849660176
2017-09-22,0.00020050314757291687
2017-09-25,-0.0020448471608895957
2017-09-26,0.0006026211304666074
2017-09-27,0.00389457518259384
2017-09-28,0.0011997049310685792
2017-09-29,0.0035150744719636418
2017-10-02,0.004338624878672315
2017-10-03,0.0021402336458353766
2017-10-04,0.0011861671978414812
2017-10-05,0.005925315037085932
2017-10-06,-0.001138730076135741
2017-10-09,-0.0016514300757805023
2017-10-10,0.002638539889213032
2017-10-11,0.0015709418090790184
2017-10-12,-0.0014902101941003387
2017-10-13,0.0012176124114136044
2017-10-16,0.0013334973417720164
2017-10-17,0.0007050889108362046
2017-10-18,0.0009785888503266449
2017-10-19,0.0002736611168816516
2017-10-20,0.0051605451377003675
2017-10-23,-0.003889454764037903
2017-10-24,0.001757180090596222
2017-10-25,-0.004950156716694076
2017-10-26,0.0012926290688022313
2017-10-27,0.008176308064916427
2017-10-30,-0.0037250942686110067
2017-10-31,0.001557774196837558
2017-11-01,0.0013222911745132127
2017-11-02,0.00038839163873283233
2017-11-03,0.003338723325257309
2017-11-06,0.0015475275793292997
2017-11-07,-0.0006953247842120813
2017-11-08,0.0017008729022003344
2017-11-09,-0.0036275343558911377
2017-11-10,-0.0003100559395946556
2017-11-13,0.0009297849873894926
2017-11-14,-0.0023222361556689552
2017-11-15,-0.005005666164015987
2017-11-16,0.008501161736927942
2017-11-17,-0.0029386649494530515
2017-11-20,0.0017062158721550258
2017-11-21,0.006542713375706555
2017-11-22,-0.0008842714047460065
2017-11-24,0.002309651517895306
2017-11-27,-0.0004993700643617371
2017-11-28,0.010144793796408313
2017-11-29,-0.0006084974640775398
2017-11-30,0.008754917126488904
2017-12-01,-0.0020755379164544285
2017-12-04,-0.001209809031519904
2017-12-05,-0.003596762238358586
2017-12-06,0.0001900559088263698
2017-12-07,0.0031529990415419817
2017-12-08,0.005453033509878358
2017-12-11,0.003013214159489852
2017-12-12,0.0017650874804810979
2017-12-13,-0.000112680827561773
2017-12-14,-0.004086260756061222
2017-12-15,0.008327231501405352
2017-12-18,0.006341641965557754
2017-12-19,-0.003840588764301489
2017-12-20,-0.0005239761173737589
2017-12-21,0.0020594968186349316
2017-12-22,-0.000261425613525601
2017-12-26,-0.0011965701372850246
2017-12-27,0.00048690470222712
2017-12-28,0.002057198129937099
2017-12-29,-0.003770415360899948
2018-01-02,0.007157505691561816
2018-01-03,0.006324937710112888
2018-01-04,0.004214851635081063
2018-01-05,0.006664100930900085
2018-01-08,0.0018285310357253337
2018-01-09,0.002263635287512722
2018-01-10,-0.001529918457719659
2018-01-11,0.007296201546814318
2018-01-12,0.006518605291285784
2018-01-16,-0.0034181610046933875
2018-01-17,0.009531531209687083
2018-01-18,-0.001680841264011912
2018-01-19,0.004549938755099792
2018-01-22,0.008131069893439147
2018-01-23,0.0021226126020099656
2018-01-24,-0.00038840353490421364
2018-01-25,0.0004233739942813841
2018-01-26,0.01157783155215264
2018-01-29,-0.006629859378047942
2018-01-30,-0.010257005224538984
2018-01-31,0.0004968438090331428
2018-02-01,-0.00113493926423891
2018-02-02,-0.021770291020278387
2018-02-05,-0.04182250017929645
2018-02-06,0.019702447396906297
2018-02-07,-0.005424819855884722
2018-02-08,-0.03750910061016355
2018-02-09,0.015021841880004105
2018-02-12,0.014684495155465216
2018-02-13,0.0024870327637105394
2018-02-14,0.013496471565341395
2018-02-15,0.012759999961634794
2018-02-16,0.0002930157138121281
2018-02-20,-0.006261289414090987
2018-02-21,-0.004974281928397439
2018-02-22,0.0012960662372574205
2018-02-23,0.0159396461978929
2018-02-26,0.011612051604265483
2018-02-27,-0.012486497638459104
2018-02-28,-0.010129927494774482
2018-03-01,-0.014540867869203278
2018-03-02,0.0051546912874385065
2018-03-05,0.011558148889596387
2018-03-06,0.0025350837311006735
2018-03-07,-0.00036664468314673293
2018-03-08,0.00483909618132583
2018-03-09,0.017402382809279304
2018-03-12,-0.0012550128965973517
2018-03-13,-0.006462683555710669
2018-03-14,-0.005131752396357547
2018-03-15,-0.0010897019502678074
2018-03-16,0.0010844342378077965
2018-03-19,-0.013530099179609345
2018-03-20,0.00170030428000989
2018-03-21,-0.0019190133772037932
2018-03-22,-0.024997044583677352
2018-03-23,-0.02131468214536414
2018-03-26,0.027358980790688214
2018-03-27,-0.017011717008226235
2018-03-28,-0.002954893695969796
2018-03-29,0.012777729943797667
2018-04-02,-0.021584576645861442
2018-04-03,0.012817028109664674
2018-04-04,0.01069915663650911
2018-04-05,0.00789206268179643
2018-04-06,-0.02228608624448114
2018-04-09,0.004928420496496555
2018-04-10,0.015900593546377184
2018-04-11,-0.005242364918562004
2018-04-12,0.008227108742189237
2018-04-13,-0.0029329866019948136
2018-04-16,0.008221730427868668
2018-04-17,0.010698327335868951
2018-04-18,0.0007401774926310001
